day,hour,storage,price,daily_avg,weekly_avg,action,reward
285.0,17.0,60.0,58.0,56.206250000000004,49.62630952380952,hold,0.0
285.0,18.0,60.0,58.45,56.55458333333333,49.6303869047619,hold,0.0
285.0,19.0,60.0,65.75,56.923750000000005,49.64541666666667,buy,-0.19
285.0,20.0,70.0,76.0,57.26708333333334,49.67544642857143,buy,-0.37
285.0,21.0,80.0,64.44,57.4475,49.67919642857142,buy,-0.16
285.0,22.0,90.0,54.48,57.51416666666666,49.68520833333334,buy,0.02
285.0,23.0,100.0,53.03,57.73416666666666,49.69407738095238,buy,0.05
285.0,24.0,110.0,47.87,57.80583333333334,49.7021130952381,buy,0.14
286.0,1.0,0.0,41.16,57.604166666666664,49.69363095238094,hold,0.0
286.0,2.0,0.0,40.76,57.52333333333333,49.69348214285715,hold,0.0
286.0,3.0,0.0,38.0,57.39833333333333,49.69297619047619,hold,0.0
286.0,4.0,0.0,28.95,56.94958333333333,49.67202380952382,buy,2.68
286.0,5.0,10.0,35.11,56.701249999999995,49.66747023809524,buy,2.56
286.0,6.0,20.0,40.68,56.58958333333334,49.66907738095237,buy,2.46
286.0,7.0,30.0,49.57,56.35458333333333,49.670119047619046,buy,0.3
286.0,8.0,40.0,65.5,56.37708333333334,49.67755952380952,hold,0.0
286.0,9.0,40.0,72.2,56.51,49.6989880952381,hold,0.0
286.0,10.0,40.0,70.14,56.55125,49.70922619047619,hold,0.0
286.0,11.0,40.0,68.86,56.569583333333334,49.71744047619047,hold,0.0
286.0,12.0,40.0,69.21,56.59791666666666,49.719851190476184,hold,0.0
286.0,13.0,40.0,64.09,56.47666666666667,49.71324404761905,hold,0.0
286.0,14.0,40.0,61.06,56.270833333333336,49.704345238095236,hold,0.0
286.0,15.0,40.0,59.0,55.979166666666664,49.69574404761905,hold,0.0
286.0,16.0,40.0,56.01,55.76333333333334,49.69279761904762,hold,0.0
286.0,17.0,40.0,51.74,55.5025,49.67925595238096,buy,0.05
286.0,18.0,50.0,53.02,55.276250000000005,49.67008928571429,buy,0.02
286.0,19.0,60.0,61.65,55.10541666666666,49.6772619047619,buy,-0.14
286.0,20.0,70.0,75.79,55.09666666666667,49.70622023809524,buy,-0.41
286.0,21.0,80.0,61.1,54.9575,49.69372023809524,buy,-0.14
286.0,22.0,90.0,53.7,54.925000000000004,49.69523809523809,buy,0.0
286.0,23.0,100.0,52.32,54.89541666666667,49.697738095238094,buy,0.03
286.0,24.0,110.0,47.62,54.885,49.698928571428574,buy,0.11
287.0,1.0,0.0,42.66,54.9475,49.70175595238096,buy,0.41
287.0,2.0,10.0,39.3,54.88666666666666,49.70297619047618,buy,2.47
287.0,3.0,20.0,37.14,54.85083333333333,49.70083333333334,buy,2.51
287.0,4.0,30.0,36.92,55.182916666666664,49.699196428571426,buy,2.52
287.0,5.0,40.0,38.0,55.303333333333335,49.70184523809524,buy,2.5
287.0,6.0,50.0,42.97,55.39875,49.712708333333325,buy,0.41
287.0,7.0,60.0,53.32,55.555,49.73077380952381,buy,0.22
287.0,8.0,70.0,71.0,55.784166666666664,49.758184523809526,hold,0.0
287.0,9.0,70.0,70.8,55.725833333333334,49.772470238095245,hold,0.0
287.0,10.0,70.0,73.19,55.852916666666665,49.79380952380953,hold,0.0
287.0,11.0,70.0,72.49,56.00416666666666,49.816994047619055,hold,0.0
287.0,12.0,70.0,72.13,56.12583333333333,49.833749999999995,hold,0.0
287.0,13.0,70.0,69.74,56.361250000000005,49.85232142857143,hold,0.0
287.0,14.0,70.0,67.58,56.63291666666667,49.86904761904762,hold,0.0
287.0,15.0,70.0,62.71,56.787499999999994,49.87994047619048,hold,0.0
287.0,16.0,70.0,56.35,56.801666666666655,49.87633928571428,buy,-0.02
287.0,17.0,80.0,53.12,56.85916666666666,49.86672619047619,buy,0.04
287.0,18.0,90.0,54.12,56.905,49.85991071428572,buy,0.02
287.0,19.0,100.0,64.03,57.00416666666666,49.86592261904762,hold,0.0
287.0,20.0,100.0,73.19,56.895833333333336,49.88166666666666,hold,0.0
287.0,21.0,100.0,67.17,57.14875,49.88812499999999,hold,0.0
287.0,22.0,100.0,53.28,57.13125,49.887232142857144,buy,0.04
287.0,23.0,110.0,50.01,57.035,49.88776785714286,buy,0.1
287.0,24.0,120.0,51.68,57.20416666666666,49.90345238095237,hold,0.0
288.0,1.0,0.0,44.74,57.29083333333333,49.906666666666666,buy,0.4
288.0,2.0,10.0,42.95,57.44291666666667,49.909494047619035,buy,0.43
288.0,3.0,20.0,39.74,57.55125,49.910833333333336,buy,2.49
288.0,4.0,30.0,38.59,57.62083333333333,49.917440476190485,buy,2.51
288.0,5.0,40.0,40.6,57.729166666666664,49.9271130952381,buy,2.47
288.0,6.0,50.0,44.91,57.81,49.938363095238095,buy,0.4
288.0,7.0,60.0,59.2,58.055,49.963184523809524,hold,0.0
288.0,8.0,60.0,74.4,58.19666666666666,49.979553571428575,hold,0.0
288.0,9.0,60.0,74.91,58.367916666666666,49.985148809523814,hold,0.0
288.0,10.0,60.0,75.4,58.46,49.99229166666667,hold,0.0
288.0,11.0,60.0,75.01,58.565,50.00124999999999,hold,0.0
288.0,12.0,60.0,75.6,58.70958333333334,50.01372023809524,hold,0.0
288.0,13.0,60.0,71.9,58.79958333333334,50.02738095238095,hold,0.0
288.0,14.0,60.0,70.96,58.94041666666667,50.05395833333333,hold,0.0
288.0,15.0,60.0,65.37,59.05125,50.075892857142854,hold,0.0
288.0,16.0,60.0,61.2,59.25333333333334,50.09973214285715,hold,0.0
288.0,17.0,60.0,58.83,59.49125,50.12803571428573,buy,-0.03
288.0,18.0,70.0,57.74,59.64208333333334,50.15122023809524,buy,-0.0
288.0,19.0,80.0,61.5,59.53666666666667,50.168035714285715,hold,0.0
288.0,20.0,80.0,71.91,59.48333333333334,50.191369047619055,hold,0.0
288.0,21.0,80.0,66.24,59.444583333333334,50.20428571428571,buy,-0.16
288.0,22.0,90.0,59.42,59.70041666666666,50.23488095238095,buy,-0.03
288.0,23.0,100.0,61.19,60.16625000000001,50.28604166666667,buy,-0.06
288.0,24.0,110.0,56.18,60.35375,50.32669642857143,buy,0.03
289.0,1.0,0.0,53.27,60.70916666666667,50.351309523809526,buy,0.29
289.0,2.0,10.0,52.82,61.120416666666664,50.38880952380952,buy,0.3
289.0,3.0,20.0,43.5,61.27708333333334,50.40639880952382,buy,2.46
289.0,4.0,30.0,40.0,61.33583333333333,50.417678571428574,buy,2.52
289.0,5.0,40.0,41.27,61.36375,50.43556547619047,buy,2.5
289.0,6.0,50.0,42.18,61.25,50.45098214285714,buy,2.48
289.0,7.0,60.0,41.9,60.52916666666667,50.46377976190477,buy,2.48
289.0,8.0,70.0,45.19,59.312083333333334,50.47604166666666,buy,0.41
289.0,9.0,80.0,49.37,58.24791666666666,50.48904761904762,buy,0.13
289.0,10.0,90.0,51.59,57.25583333333333,50.49678571428571,buy,0.07
289.0,11.0,100.0,51.59,56.279999999999994,50.503392857142856,buy,0.06
289.0,12.0,110.0,52.9,55.33416666666667,50.51276785714286,buy,0.03
289.0,13.0,120.0,53.81,54.58041666666666,50.522470238095224,hold,0.0
289.0,14.0,120.0,48.8,53.65708333333333,50.522529761904764,hold,0.0
289.0,15.0,120.0,46.33,52.86375,50.52053571428571,hold,0.0
289.0,16.0,120.0,44.6,52.172083333333326,50.51755952380953,hold,0.0
289.0,17.0,120.0,45.0,51.59583333333334,50.51797619047619,sell,-0.42
289.0,18.0,110.0,48.26,51.20083333333332,50.52169642857143,hold,0.0
289.0,19.0,110.0,64.24,51.315,50.56407738095238,hold,0.0
289.0,20.0,110.0,76.13,51.49083333333332,50.63113095238094,hold,0.0
289.0,21.0,110.0,57.59,51.13041666666667,50.65008928571429,hold,0.0
289.0,22.0,110.0,52.59,50.84583333333333,50.669642857142854,hold,0.0
289.0,23.0,110.0,60.81,50.830000000000005,50.712529761904776,hold,0.0
289.0,24.0,110.0,58.36,50.92083333333333,50.75559523809523,buy,-0.15
290.0,1.0,0.0,50.57,50.80833333333334,50.79300595238095,buy,0.2
290.0,2.0,10.0,44.91,50.47874999999999,50.81729166666667,buy,0.31
290.0,3.0,20.0,41.54,50.39708333333334,50.83526785714286,buy,0.38
290.0,4.0,30.0,37.59,50.29666666666666,50.85339285714285,buy,2.45
290.0,5.0,40.0,36.9,50.114583333333336,50.879732142857144,buy,2.47
290.0,6.0,50.0,38.3,49.95291666666666,50.91107142857144,buy,0.44
290.0,7.0,60.0,39.3,49.84458333333333,50.94160714285714,buy,0.41
290.0,8.0,70.0,40.12,49.63333333333333,50.976011904761904,buy,0.4
290.0,9.0,80.0,40.37,49.258333333333326,50.98854166666667,buy,0.19
290.0,10.0,90.0,44.5,48.96291666666667,51.00074404761905,buy,0.1
290.0,11.0,100.0,56.18,49.15416666666666,51.03107142857142,hold,0.0
290.0,12.0,100.0,57.24,49.335,51.06005952380953,hold,0.0
290.0,13.0,100.0,50.3,49.18875,51.06910714285715,buy,-0.02
290.0,14.0,110.0,47.45,49.13249999999999,51.0866369047619,buy,0.04
290.0,15.0,120.0,45.1,49.08124999999999,51.10407738095238,hold,0.0
290.0,16.0,120.0,41.5,48.95208333333333,51.118244047619044,hold,0.0
290.0,17.0,120.0,42.5,48.84791666666666,51.13758928571427,sell,-0.43
290.0,18.0,110.0,48.97,48.8775,51.16800595238095,buy,0.01
290.0,19.0,120.0,58.68,48.645833333333336,51.21154761904762,sell,-0.2
290.0,20.0,110.0,69.18,48.356249999999996,51.262678571428566,hold,0.0
290.0,21.0,110.0,66.51,48.727916666666665,51.30883928571428,hold,0.0
290.0,22.0,110.0,55.0,48.82833333333334,51.335625,hold,0.0
290.0,23.0,110.0,54.37,48.56,51.35866071428572,hold,0.0
290.0,24.0,110.0,63.26,48.76416666666666,51.42244047619048,buy,-0.28
291.0,1.0,0.0,42.7,48.43625,51.440892857142856,buy,0.33
291.0,2.0,10.0,40.7,48.26083333333333,51.46261904761906,buy,0.37
291.0,3.0,20.0,39.4,48.17166666666666,51.4969642857143,buy,0.39
291.0,4.0,30.0,37.76,48.17875,51.527946428571425,buy,0.43
291.0,5.0,40.0,37.7,48.21208333333334,51.55235119047619,buy,0.43
291.0,6.0,50.0,41.28,48.33625000000001,51.56595238095238,buy,0.36
291.0,7.0,60.0,50.74,48.81291666666667,51.57446428571428,buy,0.17
291.0,8.0,70.0,80.11,50.479166666666664,51.63869047619047,sell,0.05
291.0,9.0,60.0,77.71,52.035000000000004,51.68976190476191,hold,0.0
291.0,10.0,60.0,77.29,53.401250000000005,51.737648809523805,hold,0.0
291.0,11.0,60.0,76.9,54.26458333333334,51.78741071428571,hold,0.0
291.0,12.0,60.0,76.1,55.05041666666667,51.82758928571428,hold,0.0
291.0,13.0,60.0,71.84,55.947916666666664,51.85619047619048,hold,0.0
291.0,14.0,60.0,66.62,56.74666666666667,51.872321428571425,hold,0.0
291.0,15.0,60.0,67.99,57.70041666666666,51.89931547619047,hold,0.0
291.0,16.0,60.0,58.29,58.4,51.90869047619047,buy,-0.02
291.0,17.0,70.0,56.46,58.98166666666666,51.918125,buy,0.02
291.0,18.0,80.0,56.27,59.285833333333336,51.9252380952381,buy,0.02
291.0,19.0,90.0,67.5,59.653333333333336,51.95261904761905,hold,0.0
291.0,20.0,90.0,79.35,60.07708333333333,51.999732142857155,hold,0.0
291.0,21.0,90.0,69.39,60.19708333333333,52.03252976190476,hold,0.0
291.0,22.0,90.0,59.1,60.367916666666666,52.05485119047619,buy,-0.01
291.0,23.0,100.0,63.19,60.73541666666667,52.09410714285715,buy,-0.07
291.0,24.0,110.0,48.69,60.12833333333333,52.099434523809535,buy,0.17
292.0,1.0,0.0,53.18,60.565,52.14461309523809,buy,0.29
292.0,2.0,10.0,51.01,60.99458333333333,52.192232142857144,buy,0.34
292.0,3.0,20.0,40.15,61.02583333333333,52.21348214285714,buy,2.52
292.0,4.0,30.0,39.0,61.07750000000001,52.238035714285715,buy,2.54
292.0,5.0,40.0,39.96,61.17166666666666,52.26166666666666,buy,2.52
292.0,6.0,50.0,42.99,61.242916666666666,52.28113095238095,buy,2.47
292.0,7.0,60.0,64.29,61.807500000000005,52.330773809523805,hold,0.0
292.0,8.0,60.0,70.88,61.42291666666667,52.36711309523809,hold,0.0
292.0,9.0,60.0,70.01,61.10208333333333,52.39967261904762,hold,0.0
292.0,10.0,60.0,99.48,62.02666666666667,52.52113095238095,hold,0.0
292.0,11.0,60.0,100.0,62.98916666666667,52.647529761904764,hold,0.0
292.0,12.0,60.0,100.0,63.98499999999999,52.769553571428574,hold,0.0
292.0,13.0,60.0,75.0,64.11666666666666,52.81431547619048,hold,0.0
292.0,14.0,60.0,75.47,64.48541666666667,52.85955357142856,hold,0.0
292.0,15.0,60.0,95.01,65.61125,52.9646130952381,hold,0.0
292.0,16.0,60.0,101.25,67.40125,53.10077380952381,hold,0.0
292.0,17.0,60.0,100.0,69.21541666666666,53.234821428571436,hold,0.0
292.0,18.0,60.0,84.9,70.40833333333335,53.32970238095238,hold,0.0
292.0,19.0,60.0,77.09,70.80791666666666,53.38785714285714,buy,-0.16
292.0,20.0,70.0,95.0,71.46,53.4772619047619,buy,-0.42
292.0,21.0,80.0,88.01,72.23583333333333,53.560624999999995,buy,-0.3
292.0,22.0,90.0,74.99,72.89791666666667,53.63270833333335,buy,-0.1
292.0,23.0,100.0,72.0,73.265,53.70291666666667,buy,-0.05
292.0,24.0,110.0,66.19,73.99416666666667,53.76577380952382,buy,0.04
293.0,1.0,0.0,45.64,73.68,53.772470238095224,hold,0.0
293.0,2.0,0.0,45.65,73.45666666666666,53.786279761904765,hold,0.0
293.0,3.0,0.0,41.32,73.50541666666668,53.79592261904762,hold,0.0
293.0,4.0,0.0,37.98,73.46291666666666,53.80455357142858,buy,2.65
293.0,5.0,10.0,37.98,73.38041666666668,53.81300595238095,buy,2.64
293.0,6.0,20.0,40.0,73.25583333333333,53.81598214285714,buy,2.61
293.0,7.0,30.0,59.76,73.06708333333333,53.85476190476191,buy,0.32
293.0,8.0,40.0,90.85,73.89916666666666,53.95544642857143,hold,0.0
293.0,9.0,40.0,97.35,75.03833333333334,54.063630952380954,hold,0.0
293.0,10.0,40.0,100.92,75.09833333333333,54.183571428571426,hold,0.0
293.0,11.0,40.0,95.81,74.92375,54.28770833333333,hold,0.0
293.0,12.0,40.0,91.0,74.54875,54.37380952380952,hold,0.0
293.0,13.0,40.0,86.98,75.04791666666667,54.44925595238095,hold,0.0
293.0,14.0,40.0,79.65,75.22208333333333,54.50776785714286,hold,0.0
293.0,15.0,40.0,74.32,74.36,54.54895833333334,hold,0.0
293.0,16.0,40.0,70.04,73.05958333333334,54.58886904761905,hold,0.0
293.0,17.0,40.0,67.04,71.68625,54.621607142857144,buy,0.01
293.0,18.0,50.0,68.0,70.98208333333334,54.655803571428564,buy,-0.02
293.0,19.0,60.0,84.99,71.31125,54.73235119047619,buy,-0.26
293.0,20.0,70.0,106.62,71.79541666666667,54.84723214285714,buy,-0.58
293.0,21.0,80.0,80.35,71.47625,54.9045238095238,buy,-0.19
293.0,22.0,90.0,71.76,71.34166666666667,54.96267857142857,buy,-0.07
293.0,23.0,100.0,75.34,71.48083333333334,55.03946428571429,buy,-0.12
293.0,24.0,110.0,70.27,71.65083333333332,55.10791666666666,buy,-0.04
294.0,1.0,0.0,67.11,72.54541666666667,55.17568452380952,buy,0.22
294.0,2.0,10.0,61.96,73.22500000000001,55.233244047619046,buy,0.3
294.0,3.0,20.0,53.17,73.71875,55.27812499999999,buy,0.43
294.0,4.0,30.0,39.83,73.79583333333333,55.28955357142856,buy,2.62
294.0,5.0,40.0,40.14,73.88583333333334,55.301696428571425,buy,2.62
294.0,6.0,50.0,45.01,74.09458333333333,55.3178869047619,buy,2.55
294.0,7.0,60.0,66.28,74.36625,55.36785714285714,buy,0.25
294.0,8.0,70.0,73.0,73.6225,55.39910714285714,hold,0.0
294.0,9.0,70.0,87.94,73.23041666666667,55.47755952380952,hold,0.0
294.0,10.0,70.0,154.99,73.23041666666667,55.47755952380952,sell,5.33
294.0,11.0,60.0,129.91,74.43833333333333,55.681577380952376,buy,-0.86
294.0,12.0,70.0,101.19,74.66250000000001,55.80065476190477,hold,0.0
294.0,13.0,70.0,77.59,74.10375,55.84544642857143,hold,0.0
294.0,14.0,70.0,74.96,73.60291666666667,55.88226190476191,hold,0.0
294.0,15.0,70.0,71.85,73.27791666666667,55.91988095238096,hold,0.0
294.0,16.0,70.0,66.19,72.93916666666667,55.94482142857142,buy,0.04
294.0,17.0,80.0,60.17,72.52791666666667,55.96080357142858,buy,0.12
294.0,18.0,90.0,62.0,72.31791666666668,55.98622023809524,buy,0.09
294.0,19.0,100.0,76.85,72.68666666666667,56.05422619047619,hold,0.0
294.0,20.0,100.0,120.0,74.14541666666668,56.232261904761906,hold,0.0
294.0,21.0,100.0,71.81,72.69500000000001,56.23964285714286,buy,-0.05
294.0,22.0,110.0,67.74,72.16958333333334,56.24892857142857,buy,0.01
294.0,23.0,120.0,67.74,72.00208333333333,56.29708333333333,hold,0.0
294.0,24.0,120.0,61.1,71.40875,56.33163690476191,hold,0.0
295.0,1.0,0.0,51.14,70.61166666666666,56.34988095238094,hold,0.0
295.0,2.0,0.0,53.02,70.02458333333334,56.37851190476191,buy,0.41
295.0,3.0,10.0,50.92,69.56458333333333,56.41556547619048,buy,0.43
295.0,4.0,20.0,40.34,69.03,56.42806547619048,buy,2.59
295.0,5.0,30.0,37.39,68.92833333333333,56.441696428571426,buy,2.63
295.0,6.0,40.0,60.41,69.77291666666666,56.52220238095238,buy,0.29
295.0,7.0,50.0,66.25,70.65791666666667,56.60556547619048,buy,0.22
295.0,8.0,60.0,84.87,71.4325,56.72113095238095,hold,0.0
295.0,9.0,60.0,75.39,71.53208333333333,56.773720238095244,hold,0.0
295.0,10.0,60.0,76.76,71.06625000000001,56.819672619047616,hold,0.0
295.0,11.0,60.0,74.11,68.74125,56.85214285714286,hold,0.0
295.0,12.0,60.0,72.58,67.54916666666666,56.882440476190474,hold,0.0
295.0,13.0,60.0,72.0,67.31625,56.91235119047619,hold,0.0
295.0,14.0,60.0,70.12,67.11458333333333,56.9433630952381,hold,0.0
295.0,15.0,60.0,66.17,66.87791666666666,56.96973214285715,buy,-0.02
295.0,16.0,70.0,56.2,66.46166666666666,56.97717261904762,buy,0.13
295.0,17.0,80.0,53.28,66.17458333333333,56.99166666666667,hold,0.0
295.0,18.0,80.0,56.77,65.95666666666666,57.01547619047619,hold,0.0
295.0,19.0,80.0,69.13,65.635,57.076607142857135,hold,0.0
295.0,20.0,80.0,76.7,63.83083333333334,57.14223214285715,hold,0.0
295.0,21.0,80.0,67.27,63.64166666666667,57.16020833333334,buy,-0.08
295.0,22.0,90.0,68.94,63.69166666666666,57.194583333333334,buy,-0.11
295.0,23.0,100.0,71.26,63.83833333333333,57.26401785714285,buy,-0.14
295.0,24.0,110.0,68.68,64.15416666666665,57.32559523809523,buy,-0.1
296.0,1.0,0.0,74.5,65.1275,57.40714285714286,hold,0.0
296.0,2.0,0.0,67.0,65.71,57.46934523809523,buy,0.15
296.0,3.0,10.0,43.74,65.41083333333334,57.47226190476191,buy,2.51
296.0,4.0,20.0,42.0,65.48,57.4785119047619,buy,2.54
296.0,5.0,30.0,39.85,65.5825,57.48848214285714,buy,2.58
296.0,6.0,40.0,39.97,64.73083333333334,57.50151785714285,buy,2.57
296.0,7.0,50.0,43.0,63.76208333333333,57.52264880952381,buy,2.51
296.0,8.0,60.0,45.0,62.100833333333334,57.54389880952381,buy,2.46
296.0,9.0,70.0,49.7,61.03041666666667,57.56607142857142,buy,0.18
296.0,10.0,80.0,52.13,60.00416666666666,57.58958333333334,buy,0.12
296.0,11.0,90.0,51.0,59.04125,57.5996130952381,buy,0.13
296.0,12.0,100.0,51.61,58.1675,57.60574404761904,buy,0.11
296.0,13.0,110.0,51.0,57.2925,57.60842261904762,buy,0.11
296.0,14.0,120.0,47.99,56.37041666666667,57.60377976190476,hold,0.0
296.0,15.0,120.0,46.61,55.555416666666666,57.5997619047619,hold,0.0
296.0,16.0,120.0,45.2,55.09708333333333,57.59738095238096,hold,0.0
296.0,17.0,120.0,47.01,54.83583333333333,57.60875,sell,-0.43
296.0,18.0,110.0,49.85,54.54750000000001,57.62791666666668,hold,0.0
296.0,19.0,110.0,56.75,54.03166666666667,57.66401785714286,buy,-0.04
296.0,20.0,120.0,60.45,53.35458333333333,57.702827380952385,sell,-0.26
296.0,21.0,110.0,51.81,52.710416666666674,57.69848214285715,hold,0.0
296.0,22.0,110.0,47.65,51.82333333333333,57.6858630952381,hold,0.0
296.0,23.0,110.0,48.99,50.89541666666668,57.69071428571429,hold,0.0
296.0,24.0,110.0,45.1,49.91291666666666,57.68226190476191,buy,0.12
297.0,1.0,0.0,45.0,48.68375,57.67928571428571,buy,0.3
297.0,2.0,10.0,42.1,47.64625,57.687767857142866,buy,0.35
297.0,3.0,20.0,40.4,47.507083333333334,57.696845238095236,buy,0.38
297.0,4.0,30.0,34.94,47.21291666666667,57.69815476190477,buy,2.49
297.0,5.0,40.0,34.09,46.97291666666666,57.70214285714286,buy,2.5
297.0,6.0,50.0,34.94,46.76333333333334,57.72107142857143,buy,2.48
297.0,7.0,60.0,35.0,46.43,57.73848214285714,buy,2.48
297.0,8.0,70.0,37.39,46.11291666666667,57.75005952380951,buy,0.42
297.0,9.0,80.0,40.25,45.71916666666666,57.76967261904762,buy,0.16
297.0,10.0,90.0,43.8,45.37208333333333,57.79627976190477,buy,0.08
297.0,11.0,100.0,47.45,45.22416666666666,57.82375,buy,-0.0
297.0,12.0,110.0,59.0,45.53208333333333,57.87556547619048,hold,0.0
297.0,13.0,110.0,47.31,45.37833333333333,57.8908630952381,buy,0.0
297.0,14.0,120.0,43.5,45.19125,57.88226190476191,hold,0.0
297.0,15.0,120.0,41.0,44.9575,57.87931547619048,sell,-0.42
297.0,16.0,110.0,40.0,44.740833333333335,57.88080357142857,buy,0.15
297.0,17.0,120.0,39.24,44.417083333333345,57.88452380952381,sell,-0.44
297.0,18.0,110.0,43.59,44.15625,57.91279761904761,hold,0.0
297.0,19.0,110.0,54.15,44.04791666666667,57.97017857142857,buy,-0.17
297.0,20.0,120.0,63.08,44.1575,58.04041666666667,sell,-0.09
297.0,21.0,110.0,63.08,44.62708333333334,58.07035714285714,hold,0.0
297.0,22.0,110.0,52.53,44.83041666666667,58.072916666666664,buy,-0.12
297.0,23.0,120.0,59.0,45.2475,58.10863095238095,hold,0.0
297.0,24.0,120.0,45.93,45.28208333333333,58.102500000000006,hold,0.0
298.0,1.0,0.0,40.2,45.08208333333334,58.090357142857144,buy,0.35
298.0,2.0,10.0,39.83,44.987500000000004,58.10747023809524,buy,0.35
298.0,3.0,20.0,42.1,45.05833333333334,58.13880952380952,buy,0.31
298.0,4.0,30.0,35.01,45.06125,58.16491071428571,buy,2.46
298.0,5.0,40.0,33.53,45.03791666666666,58.19880952380952,buy,2.49
298.0,6.0,50.0,37.8,45.15708333333333,58.273809523809526,buy,0.4
298.0,7.0,60.0,53.59,45.931666666666665,58.36931547619048,buy,0.08
298.0,8.0,70.0,87.64,48.02541666666667,58.50773809523809,sell,5.17
298.0,9.0,60.0,80.35,49.69625,58.57416666666666,hold,0.0
298.0,10.0,60.0,98.33,51.96833333333333,58.690773809523805,hold,0.0
298.0,11.0,60.0,90.94,53.78041666666667,58.77886904761905,hold,0.0
298.0,12.0,60.0,97.67,55.39166666666667,58.88681547619048,hold,0.0
298.0,13.0,60.0,79.61,56.737500000000004,58.9364880952381,hold,0.0
298.0,14.0,60.0,83.28,58.395,59.006041666666675,hold,0.0
298.0,15.0,60.0,80.95,60.059583333333336,59.07178571428571,hold,0.0
298.0,16.0,60.0,74.64,61.50291666666667,59.12511904761905,hold,0.0
298.0,17.0,60.0,74.75,62.98250000000001,59.18943452380953,hold,0.0
298.0,18.0,60.0,74.86,64.28541666666666,59.26071428571428,hold,0.0
298.0,19.0,60.0,102.97,66.31958333333334,59.41809523809525,buy,-0.59
298.0,20.0,70.0,149.99,66.31958333333334,59.41809523809525,buy,-1.0
298.0,21.0,80.0,85.06,67.23541666666667,59.50193452380953,buy,-0.3
298.0,22.0,90.0,68.99,67.48166666666667,59.50559523809525,buy,-0.05
298.0,23.0,100.0,73.82,68.36874999999999,59.5463988095238,buy,-0.11
298.0,24.0,110.0,71.36,68.88375,59.60139880952381,buy,-0.07
299.0,1.0,0.0,66.74,69.75083333333333,59.65791666666667,buy,0.21
299.0,2.0,10.0,58.45,70.51125,59.69452380952381,buy,0.34
299.0,3.0,20.0,60.09,71.35541666666667,59.736458333333324,buy,0.33
299.0,4.0,30.0,53.02,71.81041666666667,59.76717261904762,buy,0.43
299.0,5.0,40.0,50.92,72.47333333333334,59.79669642857142,buy,2.47
299.0,6.0,50.0,63.04,73.70291666666667,59.866101190476186,buy,0.31
299.0,7.0,60.0,74.15,75.2175,59.964553571428574,buy,0.16
299.0,8.0,70.0,211.53,75.2175,59.964553571428574,sell,5.33
299.0,9.0,60.0,109.05,77.52833333333334,60.16005952380952,hold,0.0
299.0,10.0,60.0,109.81,78.45208333333333,60.32255952380952,hold,0.0
299.0,11.0,60.0,106.29,79.53291666666667,60.445565476190474,hold,0.0
